FLIGHT_DATE,PAIRING_POSITION,EQUIPMENT,n_bid,n_reserve,workload
2024-07-25,FO,321,34,23,0.68
2024-07-25,FO,332,44,26,0.59
2024-07-25,FO,717,33,20,0.61
2024-07-25,FO,789,3,3,1
2024-07-26,CA,321,34,12,0.35
2024-07-26,CA,332,42,26,0.62
2024-07-26,CA,717,33,22,0.67
2024-07-26,CA,789,4,3,0.75
2024-07-26,FA,NA,558,281,0.5
2024-07-26,FO,321,34,22,0.65
2024-07-26,FO,332,47,27,0.57
2024-07-26,FO,717,33,18,0.55
2024-07-26,FO,789,4,3,0.75
2024-07-27,CA,321,34,13,0.38
2024-07-27,CA,332,42,27,0.64
2024-07-27,CA,717,29,18,0.62
2024-07-27,CA,789,4,2,0.5
2024-07-27,FA,NA,548,288,0.53
2024-07-27,FO,321,34,24,0.71
2024-07-27,FO,332,43,25,0.58
2024-07-27,FO,717,28,15,0.54
2024-07-27,FO,789,4,3,0.75
2024-07-28,CA,321,33,14,0.42
2024-07-28,CA,332,43,23,0.53
2024-07-28,CA,717,31,16,0.52
2024-07-28,CA,789,4,2,0.5
2024-07-28,FA,NA,531,294,0.55
2024-07-28,FO,321,33,24,0.73
2024-07-28,FO,332,48,29,0.6
2024-07-28,FO,717,29,18,0.62
2024-07-28,FO,789,4,3,0.75
2024-07-29,CA,321,33,13,0.39
2024-07-29,CA,332,43,28,0.65
2024-07-29,CA,717,32,19,0.59
2024-07-29,CA,789,4,3,0.75
2024-07-29,FA,NA,551,295,0.54
2024-07-29,FO,321,33,24,0.73
2024-07-29,FO,332,43,30,0.7
2024-07-29,FO,717,32,20,0.62
2024-07-29,FO,789,4,3,0.75
2024-07-30,CA,321,34,19,0.56
2024-07-30,CA,332,41,28,0.68
2024-07-30,CA,717,29,22,0.76
2024-07-30,CA,789,4,3,0.75
2024-07-30,FA,NA,528,296,0.56
2024-07-30,FO,321,34,26,0.76
2024-07-30,FO,332,43,31,0.72
2024-07-30,FO,717,28,20,0.71
2024-07-30,FO,789,4,3,0.75
2024-07-31,CA,321,33,20,0.61
2024-07-31,CA,332,43,24,0.56
2024-07-31,CA,717,30,21,0.7
2024-07-31,CA,789,4,3,0.75
2024-07-31,FA,NA,554,295,0.53
2024-07-31,FO,321,33,26,0.79
2024-07-31,FO,332,44,28,0.64
2024-07-31,FO,717,32,20,0.62
2024-07-31,FO,789,4,4,1
2024-08-01,CA,321,37,17,0.46
2024-08-01,CA,332,45,24,0.53
2024-08-01,CA,717,31,17,0.55
2024-08-01,CA,789,4,1,0.25
2024-08-01,FA,NA,564,288,0.51
2024-08-01,FO,321,36,17,0.47
2024-08-01,FO,332,47,27,0.57
2024-08-01,FO,717,33,19,0.58
2024-08-01,FO,789,4,3,0.75
2024-08-02,CA,321,36,16,0.44
2024-08-02,CA,332,45,27,0.6
2024-08-02,CA,717,32,16,0.5
2024-08-02,CA,789,4,1,0.25
2024-08-02,FA,NA,578,295,0.51
2024-08-02,FO,321,34,20,0.59
2024-08-02,FO,332,52,27,0.52
2024-08-02,FO,717,32,19,0.59
2024-08-02,FO,789,4,3,0.75
2024-08-03,CA,321,33,13,0.39
2024-08-03,CA,332,47,22,0.47
2024-08-03,CA,717,28,14,0.5
2024-08-03,FA,NA,563,281,0.5
2024-08-03,FO,321,33,17,0.52
2024-08-03,FO,332,52,26,0.5
2024-08-03,FO,717,29,17,0.59
2024-08-03,FO,789,4,3,0.75
2024-08-04,CA,321,34,13,0.38
2024-08-04,CA,332,44,22,0.5
2024-08-04,CA,717,27,14,0.52
2024-08-04,FA,NA,530,287,0.54
2024-08-04,FO,321,32,15,0.47
2024-08-04,FO,332,55,25,0.45
2024-08-04,FO,717,27,16,0.59
2024-08-04,FO,789,4,3,0.75
2024-08-05,CA,321,31,18,0.58
2024-08-05,CA,332,42,26,0.62
2024-08-05,CA,717,32,17,0.53
2024-08-05,FA,NA,541,276,0.51
2024-08-05,FO,321,31,18,0.58
2024-08-05,FO,332,48,27,0.56
2024-08-05,FO,717,30,21,0.7
2024-08-05,FO,789,4,4,1
2024-08-06,CA,321,33,20,0.61
2024-08-06,CA,332,45,31,0.69
2024-08-06,CA,717,30,19,0.63
2024-08-06,CA,789,4,3,0.75
2024-08-06,FA,NA,544,227,0.42
2024-08-06,FO,321,32,19,0.59
2024-08-06,FO,332,49,29,0.59
2024-08-06,FO,717,30,24,0.8
2024-08-06,FO,789,4,3,0.75
2024-08-07,CA,321,32,18,0.56
2024-08-07,CA,332,48,31,0.65
2024-08-07,CA,717,31,20,0.65
2024-08-07,CA,789,4,1,0.25
2024-08-07,FA,NA,544,216,0.4
2024-08-07,FO,321,31,19,0.61
2024-08-07,FO,332,50,30,0.6
2024-08-07,FO,717,30,23,0.77
2024-08-07,FO,789,4,3,0.75
2024-08-08,CA,321,32,20,0.62
2024-08-08,CA,332,47,31,0.66
2024-08-08,CA,717,33,18,0.55
2024-08-08,FA,NA,555,228,0.41
2024-08-08,FO,321,32,20,0.62
2024-08-08,FO,332,53,30,0.57
2024-08-08,FO,717,31,21,0.68
2024-08-08,FO,789,4,3,0.75
2024-08-09,CA,321,37,19,0.51
2024-08-09,CA,332,47,30,0.64
2024-08-09,CA,717,32,17,0.53
2024-08-09,FA,NA,559,263,0.47
2024-08-09,FO,321,34,19,0.56
2024-08-09,FO,332,50,28,0.56
2024-08-09,FO,717,32,23,0.72
2024-08-09,FO,789,4,2,0.5
2024-08-10,CA,321,34,18,0.53
2024-08-10,CA,332,44,20,0.45
2024-08-10,CA,717,34,15,0.44
2024-08-10,FA,NA,566,284,0.5
2024-08-10,FO,321,34,18,0.53
2024-08-10,FO,332,49,27,0.55
2024-08-10,FO,717,34,22,0.65
2024-08-10,FO,789,4,3,0.75
2024-08-11,CA,321,34,18,0.53
2024-08-11,CA,332,44,23,0.52
2024-08-11,CA,717,28,13,0.46
2024-08-11,CA,789,4,1,0.25
2024-08-11,FA,NA,540,280,0.52
2024-08-11,FO,321,33,18,0.55
2024-08-11,FO,332,52,28,0.54
2024-08-11,FO,717,29,22,0.76
2024-08-11,FO,789,4,3,0.75
2024-08-12,CA,321,34,18,0.53
2024-08-12,CA,332,44,26,0.59
2024-08-12,CA,717,30,16,0.53
2024-08-12,CA,789,4,2,0.5
2024-08-12,FA,NA,552,265,0.48
2024-08-12,FO,321,33,20,0.61
2024-08-12,FO,332,52,31,0.6
2024-08-12,FO,717,31,22,0.71
2024-08-12,FO,789,4,4,1
2024-08-13,CA,321,34,19,0.56
2024-08-13,CA,332,42,31,0.74
2024-08-13,CA,717,31,17,0.55
2024-08-13,CA,789,4,2,0.5
2024-08-13,FA,NA,546,220,0.4
2024-08-13,FO,321,34,23,0.68
2024-08-13,FO,332,49,35,0.71
2024-08-13,FO,717,31,25,0.81
2024-08-13,FO,789,4,3,0.75
2024-08-14,CA,321,36,20,0.56
2024-08-14,CA,332,44,32,0.73
2024-08-14,CA,717,32,17,0.53
2024-08-14,CA,789,4,1,0.25
2024-08-14,FA,NA,549,218,0.4
2024-08-14,FO,321,34,24,0.71
2024-08-14,FO,332,49,31,0.63
2024-08-14,FO,717,31,26,0.84
2024-08-14,FO,789,4,3,0.75
2024-08-15,CA,321,35,21,0.6
2024-08-15,CA,332,43,30,0.7
2024-08-15,CA,717,32,14,0.44
2024-08-15,CA,789,4,3,0.75
2024-08-15,FA,NA,538,233,0.43
2024-08-15,FO,321,34,25,0.74
2024-08-15,FO,332,45,31,0.69
2024-08-15,FO,717,32,23,0.72
2024-08-15,FO,789,4,2,0.5
2024-08-16,CA,321,35,21,0.6
2024-08-16,CA,332,41,28,0.68
2024-08-16,CA,717,34,13,0.38
2024-08-16,CA,789,4,3,0.75
2024-08-16,FA,NA,549,270,0.49
2024-08-16,FO,321,34,21,0.62
2024-08-16,FO,332,49,30,0.61
2024-08-16,FO,717,34,24,0.71
2024-08-16,FO,789,4,2,0.5
2024-08-17,CA,321,34,18,0.53
2024-08-17,CA,332,45,24,0.53
2024-08-17,CA,717,28,14,0.5
2024-08-17,CA,789,4,3,0.75
2024-08-17,FA,NA,563,272,0.48
2024-08-17,FO,321,34,22,0.65
2024-08-17,FO,332,53,24,0.45
2024-08-17,FO,717,28,26,0.93
2024-08-17,FO,789,4,2,0.5
2024-08-18,CA,321,34,16,0.47
2024-08-18,CA,332,48,27,0.56
2024-08-18,CA,717,29,13,0.45
2024-08-18,CA,789,4,4,1
2024-08-18,FA,NA,558,271,0.49
2024-08-18,FO,321,34,22,0.65
2024-08-18,FO,332,55,26,0.47
2024-08-18,FO,717,29,25,0.86
2024-08-18,FO,789,4,3,0.75
2024-08-19,CA,321,35,19,0.54
2024-08-19,CA,332,49,32,0.65
2024-08-19,CA,717,31,16,0.52
2024-08-19,CA,789,4,4,1
2024-08-19,FA,NA,579,268,0.46
2024-08-19,FO,321,33,23,0.7
2024-08-19,FO,332,54,28,0.52
2024-08-19,FO,717,31,23,0.74
2024-08-19,FO,789,4,4,1
2024-08-20,CA,321,35,22,0.63
2024-08-20,CA,332,45,30,0.67
2024-08-20,CA,717,32,17,0.53
2024-08-20,CA,789,4,2,0.5
2024-08-20,FA,NA,558,220,0.39
2024-08-20,FO,321,32,23,0.72
2024-08-20,FO,332,51,33,0.65
2024-08-20,FO,717,31,24,0.77
2024-08-20,FO,789,4,4,1
2024-08-21,CA,321,34,22,0.65
2024-08-21,CA,332,46,33,0.72
2024-08-21,CA,717,30,18,0.6
2024-08-21,CA,789,4,2,0.5
2024-08-21,FA,NA,549,218,0.4
2024-08-21,FO,321,33,24,0.73
2024-08-21,FO,332,53,34,0.64
2024-08-21,FO,717,30,23,0.77
2024-08-21,FO,789,4,5,1.25
2024-08-22,CA,321,34,20,0.59
2024-08-22,CA,332,46,35,0.76
2024-08-22,CA,717,33,15,0.45
2024-08-22,CA,789,4,3,0.75
2024-08-22,FA,NA,559,221,0.4
2024-08-22,FO,321,33,26,0.79
2024-08-22,FO,332,51,34,0.67
2024-08-22,FO,717,31,21,0.68
2024-08-22,FO,789,4,4,1
2024-08-23,CA,321,34,19,0.56
2024-08-23,CA,332,45,32,0.71
2024-08-23,CA,717,35,14,0.4
2024-08-23,CA,789,4,3,0.75
2024-08-23,FA,NA,557,258,0.46
2024-08-23,FO,321,33,25,0.76
2024-08-23,FO,332,52,30,0.58
2024-08-23,FO,717,33,19,0.58
2024-08-23,FO,789,4,4,1
2024-08-24,CA,321,35,17,0.49
2024-08-24,CA,332,48,26,0.54
2024-08-24,CA,717,29,14,0.48
2024-08-24,CA,789,4,4,1
2024-08-24,FA,NA,569,271,0.48
2024-08-24,FO,321,33,25,0.76
2024-08-24,FO,332,54,26,0.48
2024-08-24,FO,717,29,21,0.72
2024-08-24,FO,789,4,3,0.75
2024-08-25,CA,321,31,16,0.52
2024-08-25,CA,332,49,23,0.47
2024-08-25,CA,717,30,12,0.4
2024-08-25,CA,789,4,4,1
2024-08-25,FA,NA,550,272,0.49
2024-08-25,FO,321,31,26,0.84
2024-08-25,FO,332,54,23,0.43
2024-08-25,FO,717,29,19,0.66
2024-08-25,FO,789,4,3,0.75
2024-08-26,CA,321,36,19,0.53
2024-08-26,CA,332,47,29,0.62
2024-08-26,CA,717,34,16,0.47
2024-08-26,CA,789,4,4,1
2024-08-26,FA,NA,574,268,0.47
2024-08-26,FO,321,34,27,0.79
2024-08-26,FO,332,54,30,0.56
2024-08-26,FO,717,34,21,0.62
2024-08-26,FO,789,4,4,1
2024-08-27,CA,321,33,21,0.64
2024-08-27,CA,332,43,31,0.72
2024-08-27,CA,717,30,16,0.53
2024-08-27,CA,789,4,3,0.75
2024-08-27,FA,NA,536,272,0.51
2024-08-27,FO,321,33,27,0.82
2024-08-27,FO,332,49,31,0.63
2024-08-27,FO,717,30,23,0.77
2024-08-27,FO,789,4,5,1.25
2024-08-28,CA,321,34,21,0.62
2024-08-28,CA,332,48,30,0.62
2024-08-28,CA,717,30,16,0.53
2024-08-28,CA,789,4,3,0.75
2024-08-28,FA,NA,552,283,0.51
2024-08-28,FO,321,33,27,0.82
2024-08-28,FO,332,52,30,0.58
2024-08-28,FO,717,30,23,0.77
2024-08-28,FO,789,4,4,1
2024-08-29,CA,321,35,22,0.63
2024-08-29,CA,332,44,29,0.66
2024-08-29,CA,717,32,15,0.47
2024-08-29,CA,789,4,4,1
2024-08-29,FA,NA,543,281,0.52
2024-08-29,FO,321,34,25,0.74
2024-08-29,FO,332,44,30,0.68
2024-08-29,FO,717,32,23,0.72
2024-08-29,FO,789,4,4,1
2024-08-30,CA,321,33,21,0.64
2024-08-30,CA,332,46,28,0.61
2024-08-30,CA,717,33,14,0.42
2024-08-30,CA,789,4,6,1.5
2024-08-30,FA,NA,581,288,0.5
2024-08-30,FO,321,33,23,0.7
2024-08-30,FO,332,47,26,0.55
2024-08-30,FO,717,32,23,0.72
2024-08-30,FO,789,4,4,1
2024-08-31,CA,321,35,13,0.37
2024-08-31,CA,332,45,17,0.38
2024-08-31,CA,717,31,15,0.48
2024-08-31,CA,789,4,2,0.5
2024-08-31,FA,NA,580,280,0.48
2024-08-31,FO,321,34,15,0.44
2024-08-31,FO,332,49,19,0.39
2024-08-31,FO,717,31,13,0.42
2024-08-31,FO,789,4,3,0.75
2024-09-01,CA,321,33,14,0.42
2024-09-01,CA,332,45,18,0.4
2024-09-01,CA,717,26,15,0.58
2024-09-01,CA,789,4,3,0.75
2024-09-01,FA,NA,555,275,0.5
2024-09-01,FO,321,33,17,0.52
2024-09-01,FO,332,46,19,0.41
2024-09-01,FO,717,26,11,0.42
2024-09-01,FO,789,4,3,0.75
2024-09-02,CA,321,34,13,0.38
2024-09-02,CA,332,45,20,0.44
2024-09-02,CA,717,33,15,0.45
2024-09-02,CA,789,4,3,0.75
2024-09-02,FA,NA,574,279,0.49
2024-09-02,FO,321,33,16,0.48
2024-09-02,FO,332,44,18,0.41
2024-09-02,FO,717,33,11,0.33
2024-09-02,FO,789,4,3,0.75
2024-09-03,CA,321,34,13,0.38
2024-09-03,CA,332,41,24,0.59
2024-09-03,CA,717,28,14,0.5
2024-09-03,CA,789,5,4,0.8
2024-09-03,FA,NA,535,285,0.53
2024-09-03,FO,321,34,14,0.41
2024-09-03,FO,332,40,24,0.6
2024-09-03,FO,717,28,12,0.43
2024-09-03,FO,789,4,3,0.75
2024-09-04,CA,321,33,12,0.36
2024-09-04,CA,332,45,23,0.51
2024-09-04,CA,717,29,13,0.45
2024-09-04,CA,789,4,5,1.25
2024-09-04,FA,NA,550,237,0.43
2024-09-04,FO,321,33,15,0.45
2024-09-04,FO,332,43,25,0.58
2024-09-04,FO,717,30,12,0.4
2024-09-04,FO,789,4,3,0.75
2024-09-05,CA,321,33,11,0.33
2024-09-05,CA,332,43,25,0.58
2024-09-05,CA,717,32,12,0.38
2024-09-05,CA,789,4,4,1
2024-09-05,FA,NA,551,233,0.42
2024-09-05,FO,321,33,14,0.42
2024-09-05,FO,332,41,24,0.59
2024-09-05,FO,717,32,14,0.44
2024-09-05,FO,789,4,3,0.75
2024-09-06,CA,321,34,12,0.35
2024-09-06,CA,332,44,28,0.64
2024-09-06,CA,717,30,12,0.4
2024-09-06,CA,789,4,2,0.5
2024-09-06,FA,NA,567,238,0.42
2024-09-06,FO,321,34,14,0.41
2024-09-06,FO,332,44,22,0.5
2024-09-06,FO,717,30,14,0.47
2024-09-06,FO,789,4,2,0.5
2024-09-07,CA,321,34,12,0.35
2024-09-07,CA,332,43,21,0.49
2024-09-07,CA,717,31,15,0.48
2024-09-07,CA,789,4,2,0.5
2024-09-07,FA,NA,557,258,0.46
2024-09-07,FO,321,34,14,0.41
2024-09-07,FO,332,44,15,0.34
2024-09-07,FO,717,28,14,0.5
2024-09-07,FO,789,4,3,0.75
2024-09-08,CA,321,34,11,0.32
2024-09-08,CA,332,43,23,0.53
2024-09-08,CA,717,28,16,0.57
2024-09-08,CA,789,4,2,0.5
2024-09-08,FA,NA,545,258,0.47
2024-09-08,FO,321,33,15,0.45
2024-09-08,FO,332,43,16,0.37
2024-09-08,FO,717,28,11,0.39
2024-09-08,FO,789,3,3,1
2024-09-09,CA,321,34,13,0.38
2024-09-09,CA,332,43,24,0.56
2024-09-09,CA,717,31,15,0.48
2024-09-09,CA,789,4,3,0.75
2024-09-09,FA,NA,553,236,0.43
2024-09-09,FO,321,33,18,0.55
2024-09-09,FO,332,43,24,0.56
2024-09-09,FO,717,31,13,0.42
2024-09-09,FO,789,4,4,1
2024-09-10,CA,321,35,14,0.4
2024-09-10,CA,332,41,25,0.61
2024-09-10,CA,717,31,15,0.48
2024-09-10,CA,789,4,3,0.75
2024-09-10,FA,NA,548,230,0.42
2024-09-10,FO,321,34,14,0.41
2024-09-10,FO,332,41,24,0.59
2024-09-10,FO,717,30,13,0.43
2024-09-10,FO,789,4,4,1
2024-09-11,CA,321,34,11,0.32
2024-09-11,CA,332,42,25,0.6
2024-09-11,CA,717,29,15,0.52
2024-09-11,CA,789,5,4,0.8
2024-09-11,FA,NA,532,232,0.44
2024-09-11,FO,321,33,14,0.42
2024-09-11,FO,332,41,27,0.66
2024-09-11,FO,717,28,11,0.39
2024-09-11,FO,789,4,3,0.75
2024-09-12,CA,321,34,14,0.41
2024-09-12,CA,332,43,24,0.56
2024-09-12,CA,717,32,15,0.47
2024-09-12,CA,789,4,4,1
2024-09-12,FA,NA,558,234,0.42
2024-09-12,FO,321,34,16,0.47
2024-09-12,FO,332,41,23,0.56
2024-09-12,FO,717,32,13,0.41
2024-09-12,FO,789,4,3,0.75
2024-09-13,CA,321,34,14,0.41
2024-09-13,CA,332,44,25,0.57
2024-09-13,CA,717,32,13,0.41
2024-09-13,CA,789,4,4,1
2024-09-13,FA,NA,569,244,0.43
2024-09-13,FO,321,32,14,0.44
2024-09-13,FO,332,44,18,0.41
2024-09-13,FO,717,32,14,0.44
2024-09-13,FO,789,4,2,0.5
2024-09-14,CA,321,33,11,0.33
2024-09-14,CA,332,45,22,0.49
2024-09-14,CA,717,27,14,0.52
2024-09-14,CA,789,4,4,1
2024-09-14,FA,NA,564,259,0.46
2024-09-14,FO,321,33,12,0.36
2024-09-14,FO,332,45,16,0.36
2024-09-14,FO,717,27,14,0.52
2024-09-14,FO,789,4,2,0.5
2024-09-15,CA,321,34,12,0.35
2024-09-15,CA,332,43,24,0.56
2024-09-15,CA,717,28,14,0.5
2024-09-15,CA,789,4,4,1
2024-09-15,FA,NA,556,258,0.46
2024-09-15,FO,321,34,12,0.35
2024-09-15,FO,332,45,18,0.4
2024-09-15,FO,717,29,12,0.41
2024-09-15,FO,789,4,3,0.75
2024-09-16,CA,321,34,13,0.38
2024-09-16,CA,332,45,28,0.62
2024-09-16,CA,717,30,13,0.43
2024-09-16,CA,789,4,3,0.75
2024-09-16,FA,NA,550,234,0.43
2024-09-16,FO,321,33,15,0.45
2024-09-16,FO,332,42,25,0.6
2024-09-16,FO,717,31,12,0.39
2024-09-16,FO,789,4,4,1
2024-09-17,CA,321,34,14,0.41
2024-09-17,CA,332,43,26,0.6
2024-09-17,CA,717,29,14,0.48
2024-09-17,CA,789,4,3,0.75
2024-09-17,FA,NA,538,229,0.43
2024-09-17,FO,321,34,14,0.41
2024-09-17,FO,332,40,26,0.65
2024-09-17,FO,717,30,13,0.43
2024-09-17,FO,789,4,3,0.75
2024-09-18,CA,321,35,12,0.34
2024-09-18,CA,332,43,26,0.6
2024-09-18,CA,717,28,14,0.5
2024-09-18,CA,789,4,2,0.5
2024-09-18,FA,NA,540,232,0.43
2024-09-18,FO,321,34,14,0.41
2024-09-18,FO,332,42,27,0.64
2024-09-18,FO,717,28,14,0.5
2024-09-18,FO,789,4,3,0.75
2024-09-19,CA,321,34,12,0.35
2024-09-19,CA,332,42,27,0.64
2024-09-19,CA,717,31,13,0.42
2024-09-19,CA,789,4,2,0.5
2024-09-19,FA,NA,545,234,0.43
2024-09-19,FO,321,34,16,0.47
2024-09-19,FO,332,39,23,0.59
2024-09-19,FO,717,31,9,0.29
2024-09-19,FO,789,4,4,1
2024-09-20,CA,321,35,12,0.34
2024-09-20,CA,332,42,24,0.57
2024-09-20,CA,717,31,12,0.39
2024-09-20,CA,789,4,1,0.25
2024-09-20,FA,NA,549,245,0.45
2024-09-20,FO,321,34,15,0.44
2024-09-20,FO,332,41,20,0.49
2024-09-20,FO,717,31,9,0.29
2024-09-20,FO,789,4,4,1
2024-09-21,CA,321,34,11,0.32
2024-09-21,CA,332,44,17,0.39
2024-09-21,CA,717,27,13,0.48
2024-09-21,CA,789,4,2,0.5
2024-09-21,FA,NA,561,265,0.47
2024-09-21,FO,321,34,14,0.41
2024-09-21,FO,332,43,13,0.3
2024-09-21,FO,717,28,11,0.39
2024-09-21,FO,789,4,3,0.75
2024-09-22,CA,321,33,12,0.36
2024-09-22,CA,332,43,17,0.4
2024-09-22,CA,717,29,13,0.45
2024-09-22,CA,789,4,4,1
2024-09-22,FA,NA,548,258,0.47
2024-09-22,FO,321,33,14,0.42
2024-09-22,FO,332,44,16,0.36
2024-09-22,FO,717,29,10,0.34
2024-09-22,FO,789,4,4,1
2024-09-23,CA,321,35,13,0.37
2024-09-23,CA,332,44,21,0.48
2024-09-23,CA,717,33,15,0.45
2024-09-23,CA,789,4,4,1
2024-09-23,FA,NA,555,248,0.45
2024-09-23,FO,321,33,16,0.48
2024-09-23,FO,332,44,26,0.59
2024-09-23,FO,717,32,8,0.25
2024-09-23,FO,789,4,3,0.75
2024-09-24,CA,321,36,13,0.36
2024-09-24,CA,332,40,23,0.58
2024-09-24,CA,717,29,14,0.48
2024-09-24,CA,789,4,5,1.25
2024-09-24,FA,NA,524,240,0.46
2024-09-24,FO,321,34,17,0.5
2024-09-24,FO,332,40,25,0.62
2024-09-24,FO,717,30,11,0.37
2024-09-24,FO,789,4,2,0.5
2024-09-25,CA,321,31,12,0.39
2024-09-25,CA,332,42,25,0.6
2024-09-25,CA,717,28,12,0.43
2024-09-25,CA,789,4,5,1.25
2024-09-25,FA,NA,518,241,0.47
2024-09-25,FO,321,32,17,0.53
2024-09-25,FO,332,40,22,0.55
2024-09-25,FO,717,28,9,0.32
2024-09-25,FO,789,4,2,0.5
2024-09-26,CA,321,34,11,0.32
2024-09-26,CA,332,40,25,0.62
2024-09-26,CA,717,31,12,0.39
2024-09-26,CA,789,4,5,1.25
2024-09-26,FA,NA,525,246,0.47
2024-09-26,FO,321,34,16,0.47
2024-09-26,FO,332,39,23,0.59
2024-09-26,FO,717,31,7,0.23
2024-09-26,FO,789,4,2,0.5
2024-09-27,CA,321,34,12,0.35
2024-09-27,CA,332,44,26,0.59
2024-09-27,CA,717,33,11,0.33
2024-09-27,CA,789,4,4,1
2024-09-27,FA,NA,560,286,0.51
2024-09-27,FO,321,34,17,0.5
2024-09-27,FO,332,38,21,0.55
2024-09-27,FO,717,34,10,0.29
2024-09-27,FO,789,4,3,0.75
2024-09-28,CA,321,34,11,0.32
2024-09-28,CA,332,44,21,0.48
2024-09-28,CA,717,29,12,0.41
2024-09-28,CA,789,4,5,1.25
2024-09-28,FA,NA,526,287,0.55
2024-09-28,FO,321,34,16,0.47
2024-09-28,FO,332,42,14,0.33
2024-09-28,FO,717,28,11,0.39
2024-09-28,FO,789,4,2,0.5
2024-09-29,CA,321,34,12,0.35
2024-09-29,CA,332,44,25,0.57
2024-09-29,CA,717,28,14,0.5
2024-09-29,CA,789,4,5,1.25
2024-09-29,FA,NA,545,288,0.53
2024-09-29,FO,321,33,15,0.45
2024-09-29,FO,332,45,16,0.36
2024-09-29,FO,717,27,11,0.41
2024-09-29,FO,789,4,5,1.25
2024-09-30,CA,321,34,12,0.35
2024-09-30,CA,332,48,24,0.5
2024-09-30,CA,717,31,16,0.52
2024-09-30,CA,789,4,5,1.25
2024-09-30,FA,NA,558,287,0.51
2024-09-30,FO,321,34,14,0.41
2024-09-30,FO,332,45,15,0.33
2024-09-30,FO,717,30,11,0.37
2024-09-30,FO,789,4,5,1.25
2024-10-01,FA,NA,517,228,0.44
2024-10-02,FA,NA,547,230,0.42
2024-10-03,FA,NA,599,228,0.38
2024-10-04,FA,NA,576,228,0.4
2024-10-05,FA,NA,552,219,0.4
2024-10-06,FA,NA,542,225,0.42
2024-10-07,FA,NA,557,204,0.37
2024-10-08,FA,NA,555,203,0.37
2024-10-09,FA,NA,537,199,0.37
2024-10-10,FA,NA,563,197,0.35
2024-10-11,FA,NA,568,211,0.37
2024-10-12,FA,NA,581,219,0.38
2024-10-13,FA,NA,578,222,0.38
2024-10-14,CA,321,36,12,0.33
2024-10-14,CA,332,41,31,0.76
2024-10-14,CA,717,29,14,0.48
2024-10-14,CA,789,4,4,1
2024-10-14,FA,NA,573,200,0.35
2024-10-14,FO,321,36,19,0.53
2024-10-14,FO,332,40,19,0.48
2024-10-14,FO,717,29,14,0.48
2024-10-14,FO,789,4,4,1
2024-10-15,CA,321,34,12,0.35
2024-10-15,CA,332,41,30,0.73
2024-10-15,CA,717,29,16,0.55
2024-10-15,CA,789,5,4,0.8
2024-10-15,FA,NA,547,197,0.36
2024-10-15,FO,321,34,18,0.53
2024-10-15,FO,332,39,20,0.51
2024-10-15,FO,717,29,15,0.52
2024-10-15,FO,789,4,4,1
2024-10-16,CA,321,38,11,0.29
2024-10-16,CA,332,38,29,0.76
2024-10-16,CA,717,29,17,0.59
2024-10-16,CA,789,4,3,0.75
2024-10-16,FA,NA,544,190,0.35
2024-10-16,FO,321,35,19,0.54
2024-10-16,FO,332,38,21,0.55
2024-10-16,FO,717,28,15,0.54
2024-10-16,FO,789,4,3,0.75
2024-10-17,CA,321,37,13,0.35
2024-10-17,CA,332,44,29,0.66
2024-10-17,CA,717,34,16,0.47
2024-10-17,CA,789,4,4,1
2024-10-17,FA,NA,576,194,0.34
2024-10-17,FO,321,37,20,0.54
2024-10-17,FO,332,39,18,0.46
2024-10-17,FO,717,34,14,0.41
2024-10-17,FO,789,4,3,0.75
2024-10-18,CA,321,36,14,0.39
2024-10-18,CA,332,41,25,0.61
2024-10-18,CA,717,32,14,0.44
2024-10-18,CA,789,4,3,0.75
2024-10-18,FA,NA,573,198,0.35
2024-10-18,FO,321,35,17,0.49
2024-10-18,FO,332,39,18,0.46
2024-10-18,FO,717,32,15,0.47
2024-10-18,FO,789,4,4,1
2024-10-19,CA,321,36,13,0.36
2024-10-19,CA,332,42,26,0.62
2024-10-19,CA,717,27,14,0.52
2024-10-19,CA,789,4,3,0.75
2024-10-19,FA,NA,577,205,0.36
2024-10-19,FO,321,36,18,0.5
2024-10-19,FO,332,42,16,0.38
2024-10-19,FO,717,27,15,0.56
2024-10-19,FO,789,4,3,0.75
2024-10-20,CA,321,35,9,0.26
2024-10-20,CA,332,41,23,0.56
2024-10-20,CA,717,27,14,0.52
2024-10-20,CA,789,4,3,0.75
2024-10-20,FA,NA,542,204,0.38
2024-10-20,FO,321,35,13,0.37
2024-10-20,FO,332,41,15,0.37
2024-10-20,FO,717,27,8,0.3
2024-10-20,FO,789,4,4,1
2024-10-21,CA,321,34,13,0.38
2024-10-21,CA,332,44,26,0.59
2024-10-21,CA,717,28,15,0.54
2024-10-21,CA,789,4,3,0.75
2024-10-21,FA,NA,578,184,0.32
2024-10-21,FO,321,34,14,0.41
2024-10-21,FO,332,41,19,0.46
2024-10-21,FO,717,28,8,0.29
2024-10-21,FO,789,4,3,0.75
2024-10-22,CA,321,34,12,0.35
2024-10-22,CA,332,39,32,0.82
2024-10-22,CA,717,29,14,0.48
2024-10-22,CA,789,4,3,0.75
2024-10-22,FA,NA,551,184,0.33
2024-10-22,FO,321,33,16,0.48
2024-10-22,FO,332,41,19,0.46
2024-10-22,FO,717,31,10,0.32
2024-10-22,FO,789,4,4,1
2024-10-23,CA,321,33,12,0.36
2024-10-23,CA,332,44,33,0.75
